3841	0.108806855497119	Gene
3983	0.506524410382785	Gene
3990	0.220081856352477	Gene
4145	0.120973064180745	Gene
4151	0.109958263459291	Gene
4157	0.0312064186026832	Gene
4159	0.0732063552546838	Gene
4160	0.217626602153594	Gene
4162	0.300228855025315	Gene
4257	0.433861538739361	Gene
4258	0.112400326652097	Gene
4259	0.495630281261026	Gene
4292	0.105831125396459	Gene
4436	0.641621601204498	Gene
4437	0.292330122377973	Gene
4547	0.17385822509626	Gene
4627	0.0588637102293197	Gene
4706	0.793483326375838	Gene
4715	0.356252714584932	Gene
4763	0.220268083222287	Gene
4780	0.514370099360444	Gene
4781	0.547882840596111	Gene
4824	0.146065904990282	Gene
4887	0.213023471219823	Gene
4900	0.434105615065536	Gene
4942	0.580042109898166	Gene
4982	0.884748484447981	Gene
4985	0.0400938501052855	Gene
5009	0.0634954653989662	Gene
5108	0.423710169431465	Gene
5111	0.0450425258807601	Gene
5116	0.101272942545968	Gene
5187	0.308524339036591	Gene
5230	0.707045301226156	Gene
5232	0.192666750101505	Gene
5243	0.132205595963562	Gene
5265	0.205106646151997	Gene
5297	0.602722195601765	Gene
5298	0.245809252951615	Gene
5304	0.146691427825569	Gene
5308	0.0203783054351483	Gene
5334	0.0442740142694431	Gene
5367	0.0367257449135534	Gene
5395	0	Gene
5430	0.518631993656729	Gene
5431	0.602722195601765	Gene
5434	0.589749503941542	Gene
5435	0.181233440930284	Gene
5437	0.0226503033024016	Gene
5441	0.137727529910459	Gene
5443	0.0332618343297644	Gene
5566	0.596295907829177	Gene
5579	0.409944563529311	Gene
5580	0.0639123881764266	Gene
5594	0.268266718768099	Gene
5624	0.00635488916121175	Gene
5644	0.273437691384331	Gene
5691	0.503157269159471	Gene
5714	0.668538094466347	Gene
5798	0.752548992173322	Gene
6136	0.216777031898119	Gene
6175	0.185950837955047	Gene
6388	0.128452267493959	Gene
6426	0.192713904176986	Gene
6645	0.12887903248796	Gene
6678	0.492579569125608	Gene
6714	0.129028244911765	Gene
6722	0.205186774659076	Gene
6804	0.576087075348463	Gene
6821	0.262659428721343	Gene
6907	0.749442635065146	Gene
6929	0.498608808514658	Gene
6999	0.34552880505278	Gene
7020	0.106075070317376	Gene
7043	0.249912647186911	Gene
7056	0.157588264439598	Gene
7067	0.120973064180745	Gene
7189	0.0343887918788885	Gene
7222	0.0933043834895653	Gene
7226	0.116339065575919	Gene
7291	0.0740497629793187	Gene
7296	0.194405123060993	Gene
7353	0.293311175286468	Gene
7357	0.0935045164695944	Gene
7538	0.300766463830635	Gene
7850	0.194461614373353	Gene
7957	0.113069133384218	Gene
8001	0.0949746062738791	Gene
8021	0.0570707633309784	Gene
8227	0.101010082518338	Gene
8301	0.26491606757985	Gene
8315	0.291054037496822	Gene
8438	0.0258450626513951	Gene
8480	0.366412981463247	Gene
8600	0.0827291107671297	Gene
8623	0.396767644247709	Gene
8735	0.209498475931635	Gene
8808	0.135617821336054	Gene
8809	0.297308996226314	Gene
8834	0.446903515129831	Gene
8851	0.577855843348848	Gene
8900	0.223518332813068	Gene
8942	0.22485263538199	Gene
9026	0.174537811188016	Gene
9054	0.375598112791318	Gene
9094	0.0248410987032071	Gene
9156	0.0643635943597153	Gene
9173	0.103937741946393	Gene
9276	0.213161251586733	Gene
9368	0.145241152791905	Gene
9378	0.660274121621875	Gene
9478	0.347308658675945	Gene
9516	0.128110634701169	Gene
9518	0.0245650853475843	Gene
9519	0.694074724763729	Gene
9542	0.0828167352843414	Gene
9619	0.0308264051075383	Gene
9685	0.240156364044749	Gene
9771	0.0985615092060033	Gene
9852	0.484492816942806	Gene
10068	0.20669702275296	Gene
10198	0.521585625345161	Gene
10347	0.048156948238272	Gene
10499	0.224813088343574	Gene
10892	0.422798754286438	Gene
10901	0.143431078389049	Gene
10971	0.531676775098928	Gene
10979	0.505364423338128	Gene
11059	0.300549541545306	Gene
22843	0.379934097482568	Gene
22895	0.730051073761587	Gene
22926	0.045130514550093	Gene
22985	0.0404961844276211	Gene
22999	0.835893492083266	Gene
23043	0.188488013704377	Gene
23215	0.383064905813317	Gene
23410	0.24690156207417	Gene
23411	0.269038886660253	Gene
23555	0.113648965006513	Gene
23604	0.0183485263037671	Gene
23633	0.76874523672053	Gene
23753	0.0107746045748657	Gene
25780	0.0737766366777483	Gene
25803	0.161941741138402	Gene
25992	0.386806554518829	Gene
26525	0.15680490265071	Gene
26529	0.200217425485727	Gene
26762	0.346370049182072	Gene
27030	0.0900283838132838	Gene
27240	0.107593396409634	Gene
28996	0.380880161511003	Gene
29106	0.428517647762731	Gene
30816	0.10500745666303	Gene
50628	0.129336198719145	Gene
51107	0.036875232531029	Gene
51699	0.349814268543007	Gene
51738	0.218426446204358	Gene
54413	0.119108537869456	Gene
54665	0.191190754966325	Gene
55300	0.236186795494078	Gene
55324	0.661011722823776	Gene
55361	0.483244093530282	Gene
55905	0.207573094576453	Gene
55937	0.149664655281179	Gene
55997	0.542680305734895	Gene
56893	0.299839318952012	Gene
56934	0.864391794528186	Gene
56950	0.347873442273971	Gene
57128	0.541456066082915	Gene
57149	0.19026573653077	Gene
57226	0.178831669022968	Gene
57496	0.307868869883641	Gene
57502	0.471460929601425	Gene
57555	0.103847726913937	Gene
57563	0.0971714971566244	Gene
57591	0.338585369747425	Gene
57595	0.178321898827276	Gene
58157	0.0725134605357638	Gene
60490	0.17418744988021	Gene
60592	0.524948649540406	Gene
63826	0.214269764115514	Gene
63874	0.585153394785426	Gene
64081	0.0540003709406056	Gene
64137	0.837666145231835	Gene
64207	0.0247681070020882	Gene
64218	0.181712972083514	Gene
64343	0.355147183924206	Gene
65108	0.104790188859899	Gene
66005	0.211559270486412	Gene
79616	0.0489847785247066	Gene
79718	0.457256993226438	Gene
79755	0.00641973331464819	Gene
79966	0.310293686134184	Gene
79987	0.24225189002144	Gene
83746	0.385887183214658	Gene
84063	0.00895375802008137	Gene
84172	0.515211030730572	Gene
84324	0.295254824168973	Gene
84662	0.217337187782362	Gene
84925	0.127822225880005	Gene
85015	0.0982000722948244	Gene
85442	0.206101916017466	Gene
89891	0.159448768454477	Gene
90665	0.120756058284669	Gene
90865	0.104421071062918	Gene
93649	0.0797075803879	Gene
93650	0.134316340102459	Gene
116225	0.327763251502913	Gene
121260	0.057328469650141	Gene
123016	0.0635512618864238	Gene
125061	0.0281164203569016	Gene
126298	0.607722060956961	Gene
131583	0.0412105674084035	Gene
140679	0.780047764830161	Gene
148281	0.187757010398081	Gene
152926	0.2451566616517	Gene
159296	0.0461513181131902	Gene
201501	0.0282232118562451	Gene
221833	0.256301404541437	Gene
256356	0.121270276846367	Gene
285175	0.743216145191911	Gene
333929	0.156637060525683	Gene
347918	0.357694989499117	Gene
404672	0.140528161525944	Gene
441457	0	Gene
441933	0	Gene
442444	0.0230921766508065	Gene
